stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,12426,116,1,220,220,1,0,7.527815818786621,1.0,1.0,0.0,0.08,0.0,0,52,51,-1,-1,0.0
stage1a_single_agent_tiny,1,12533,117,1,220,220,1,0,1.0937120914459229,1.0,1.0,0.0,0.12,0.009345794392523364,1,107,106,-1,-1,0.0
stage1a_single_agent_tiny,1,12653,118,1,220,220,1,0,-8.594493865966797,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12773,119,1,220,220,1,0,-16.442054748535156,0.0,0.0,0.0,0.14,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12893,120,1,220,220,1,0,-0.9759734869003296,0.0,0.0,0.0,0.17,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12937,121,1,220,220,1,0,7.477948188781738,1.0,1.0,0.0,0.07,0.0,0,44,43,-1,-1,0.0
stage1a_single_agent_tiny,1,13057,122,1,220,220,1,0,-3.4611217975616455,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13177,123,1,220,220,1,0,-10.293224334716797,0.0,0.0,0.0,0.18,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13231,124,1,220,220,1,0,5.789153575897217,1.0,1.0,0.0,0.06,0.0,0,54,52,-1,-1,0.0
stage1a_single_agent_tiny,1,13351,125,1,220,220,1,0,-3.8381435871124268,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13471,126,1,220,220,1,0,-7.600001811981201,0.0,0.0,0.0,0.09,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13591,127,1,220,220,1,0,-8.663881301879883,0.0,0.0,0.0,0.07,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13711,128,1,220,220,1,0,-0.8972452878952026,0.0,0.0,0.0,0.19,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13831,129,1,220,220,1,0,-8.241698265075684,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13895,130,1,220,220,1,0,5.923702239990234,1.0,1.0,0.0,0.11,0.0,1,64,63,-1,-1,0.0
stage1a_single_agent_tiny,1,14015,131,1,220,220,1,0,-6.96121072769165,0.0,0.0,0.0,0.26,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14135,132,1,220,220,1,0,-4.181691646575928,0.0,0.0,0.0,0.13,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14255,133,1,220,220,1,0,-4.247203826904297,0.0,0.0,0.0,0.13,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14375,134,1,220,220,1,0,-4.218625545501709,0.0,0.0,0.0,0.14,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14495,135,1,220,220,1,0,-15.019901275634766,0.0,0.0,0.0,0.14,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14587,136,1,220,220,1,0,3.098977565765381,1.0,1.0,0.0,0.1,0.0,0,92,91,-1,-1,0.0
stage1a_single_agent_tiny,1,14619,137,1,220,220,1,0,7.65963888168335,1.0,1.0,0.0,0.07,0.0,0,32,31,-1,-1,0.0
stage1a_single_agent_tiny,1,14701,138,1,220,220,1,0,4.387013912200928,1.0,1.0,0.0,0.17,0.0,0,82,81,-1,-1,0.0
stage1a_single_agent_tiny,1,14749,139,1,220,220,1,0,4.659013748168945,1.0,1.0,0.0,0.11,0.0,0,48,47,-1,-1,0.0
stage1a_single_agent_tiny,1,14869,140,1,220,220,1,0,-2.276660203933716,0.0,0.0,0.0,0.13,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14989,141,1,220,220,1,0,-11.301372528076172,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15109,142,1,220,220,1,0,-3.826436758041382,0.0,0.0,0.0,0.15,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15229,143,1,220,220,1,0,-8.100940704345703,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15278,144,1,220,220,1,0,7.70838737487793,1.0,1.0,0.0,0.14,0.0,0,49,48,-1,-1,0.0
stage1a_single_agent_tiny,1,15398,145,1,220,220,1,0,-1.1805564165115356,0.0,0.0,0.0,0.22,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15518,146,1,220,220,1,0,-8.734420776367188,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15638,147,1,220,220,1,0,-4.257713794708252,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15758,148,1,220,220,1,0,-5.359538555145264,0.0,0.0,0.0,0.29,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15878,149,1,220,220,1,0,-5.519353866577148,0.0,0.0,0.0,0.15,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15998,150,1,220,220,1,0,-2.5552477836608887,0.0,0.0,0.0,0.14,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16118,151,1,220,220,1,0,-5.346677303314209,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16238,152,1,220,220,1,0,-20.62270164489746,0.0,0.0,0.0,0.18,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16358,153,1,220,220,1,0,-10.219566345214844,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16478,154,1,220,220,1,0,-6.935822486877441,0.0,0.0,0.0,0.19,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16513,155,1,220,220,1,0,4.624115467071533,1.0,1.0,0.0,0.08,0.0,0,35,34,-1,-1,0.0
stage1a_single_agent_tiny,1,16633,156,1,220,220,1,0,-11.462824821472168,0.0,0.0,0.0,0.15,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16735,157,1,220,220,1,0,-3.3052754402160645,1.0,1.0,0.0,0.14,0.0,0,102,101,-1,-1,0.0
stage1a_single_agent_tiny,1,16767,158,1,220,220,1,0,7.697216987609863,1.0,1.0,0.0,0.09,0.0,0,32,31,-1,-1,0.0
stage1a_single_agent_tiny,1,16887,159,1,220,220,1,0,-7.167904853820801,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17007,160,1,220,220,1,0,-7.1295037269592285,0.0,0.0,0.0,0.15,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17127,161,1,220,220,1,0,-0.5425639152526855,1.0,1.0,0.0,0.14,0.0,0,120,120,-1,-1,0.0
stage1a_single_agent_tiny,1,17247,162,1,220,220,1,0,-10.109429359436035,0.0,0.0,0.0,0.19,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17367,163,1,220,220,1,0,-8.288958549499512,0.0,0.0,0.0,0.19,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17487,164,1,220,220,1,0,-6.914907455444336,0.0,0.0,0.0,0.22,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17607,165,1,220,220,1,0,-5.7270002365112305,0.0,0.0,0.0,0.14,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17727,166,1,220,220,1,0,-5.508228302001953,0.0,0.0,0.0,0.17,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17847,167,1,220,220,1,0,-0.6334909796714783,0.0,0.0,0.0,0.18,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17967,168,1,220,220,1,0,-4.5699992179870605,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18087,169,1,220,220,1,0,-4.649998188018799,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18207,170,1,220,220,1,0,-0.7275682687759399,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18327,171,1,220,220,1,0,-0.45183271169662476,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18447,172,1,220,220,1,0,-3.9276299476623535,0.0,0.0,0.0,0.19,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18567,173,1,220,220,1,0,-3.7466678619384766,0.0,0.0,0.0,0.15,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18687,174,1,220,220,1,0,-3.0199990272521973,0.0,0.0,0.0,0.11,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18807,175,1,220,220,1,0,-5.720150947570801,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18927,176,1,220,220,1,0,-6.927944660186768,0.0,0.0,0.0,0.21,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19001,177,1,220,220,1,0,7.25972318649292,1.0,1.0,0.0,0.1,0.0,0,74,73,-1,-1,0.0
stage1a_single_agent_tiny,1,19121,178,1,220,220,1,0,-1.2146620750427246,0.0,0.0,0.0,0.13,0.0,0,120,-1,-1,-1,0.0
